run_no,spat_feed,diff_mort,juv-mort,time,BA
58,TRUE,TRUE,0.4,76,32.04249565
63,TRUE,TRUE,0.6,15,33.94550816
56,TRUE,TRUE,0.4,84,28.77253545
57,TRUE,TRUE,0.4,91,24.01116883
63,TRUE,TRUE,0.6,16,33.06975099
62,TRUE,TRUE,0.6,18,33.27484806
58,TRUE,TRUE,0.4,77,32.24164647
58,TRUE,TRUE,0.4,78,31.23359688
61,TRUE,TRUE,0.6,27,32.32045933
58,TRUE,TRUE,0.4,79,31.30255747
59,TRUE,TRUE,0.4,75,26.38498576
61,TRUE,TRUE,0.6,28,31.59453405
58,TRUE,TRUE,0.4,80,30.52817614
58,TRUE,TRUE,0.4,81,30.71682049
61,TRUE,TRUE,0.6,29,31.58241269
58,TRUE,TRUE,0.4,82,30.89819636
58,TRUE,TRUE,0.4,83,31.08094164
58,TRUE,TRUE,0.4,84,31.18051855
60,TRUE,TRUE,0.4,62,21.33876675
58,TRUE,TRUE,0.4,85,31.29563694
58,TRUE,TRUE,0.4,86,30.68641601
63,TRUE,TRUE,0.6,17,33.15056908
58,TRUE,TRUE,0.4,87,30.17898967
58,TRUE,TRUE,0.4,88,28.57076698
56,TRUE,TRUE,0.4,85,28.81430676
58,TRUE,TRUE,0.4,89,28.38136334
60,TRUE,TRUE,0.4,63,21.51781996
62,TRUE,TRUE,0.6,19,33.02993587
60,TRUE,TRUE,0.4,64,19.99540153
56,TRUE,TRUE,0.4,86,28.66527438
61,TRUE,TRUE,0.6,30,31.23417977
62,TRUE,TRUE,0.6,20,32.27024782
57,TRUE,TRUE,0.4,92,23.8387055
56,TRUE,TRUE,0.4,87,28.37867191
61,TRUE,TRUE,0.6,31,31.679517
62,TRUE,TRUE,0.6,21,32.49619159
61,TRUE,TRUE,0.6,32,30.82562996
62,TRUE,TRUE,0.6,22,32.28786988
58,TRUE,TRUE,0.4,90,28.46400163
61,TRUE,TRUE,0.6,33,31.01512429
57,TRUE,TRUE,0.4,93,22.19423386
61,TRUE,TRUE,0.6,34,31.33259526
62,TRUE,TRUE,0.6,23,32.74945025
58,TRUE,TRUE,0.4,91,26.66464289
61,TRUE,TRUE,0.6,35,31.21780125
63,TRUE,TRUE,0.6,18,33.54473594
61,TRUE,TRUE,0.6,36,31.52900337
58,TRUE,TRUE,0.4,92,26.53282751
61,TRUE,TRUE,0.6,37,31.54880858
58,TRUE,TRUE,0.4,93,26.33109837
59,TRUE,TRUE,0.4,76,26.17382488
58,TRUE,TRUE,0.4,94,26.69101961
61,TRUE,TRUE,0.6,38,31.93707365
58,TRUE,TRUE,0.4,95,25.91183651
61,TRUE,TRUE,0.6,39,31.56672458
63,TRUE,TRUE,0.6,19,31.86262204
58,TRUE,TRUE,0.4,96,25.34502295
58,TRUE,TRUE,0.4,97,25.45354511
60,TRUE,TRUE,0.4,65,20.08014889
63,TRUE,TRUE,0.6,20,31.87703179
63,TRUE,TRUE,0.6,21,31.78894574
56,TRUE,TRUE,0.4,88,28.1548456
62,TRUE,TRUE,0.6,24,31.3828602
59,TRUE,TRUE,0.4,77,25.78128473
60,TRUE,TRUE,0.4,66,20.18875197
62,TRUE,TRUE,0.6,25,31.80810509
56,TRUE,TRUE,0.4,89,28.02599046
59,TRUE,TRUE,0.4,78,25.2479215
58,TRUE,TRUE,0.4,98,24.37617806
62,TRUE,TRUE,0.6,26,31.68421763
61,TRUE,TRUE,0.6,40,31.99625136
57,TRUE,TRUE,0.4,94,21.79096988
56,TRUE,TRUE,0.4,90,28.22817614
56,TRUE,TRUE,0.4,91,28.54330081
56,TRUE,TRUE,0.4,92,26.5382919
63,TRUE,TRUE,0.6,22,31.71812632
63,TRUE,TRUE,0.6,23,31.47338105
62,TRUE,TRUE,0.6,27,31.37221228
63,TRUE,TRUE,0.6,24,31.77972011
58,TRUE,TRUE,0.4,99,24.39185663
63,TRUE,TRUE,0.6,25,31.07638419
63,TRUE,TRUE,0.6,26,30.42081484
61,TRUE,TRUE,0.6,41,31.84534497
62,TRUE,TRUE,0.6,28,31.70750854
59,TRUE,TRUE,0.4,79,25.51795559
60,TRUE,TRUE,0.4,67,19.4090051
58,TRUE,TRUE,0.4,100,24.52392388
63,TRUE,TRUE,0.6,27,30.33354401
62,TRUE,TRUE,0.6,29,32.01204067
58,TRUE,TRUE,0.4,101,23.5602881
63,TRUE,TRUE,0.6,28,29.56135667
61,TRUE,TRUE,0.6,42,32.12638851
56,TRUE,TRUE,0.4,93,26.91794847
62,TRUE,TRUE,0.6,30,32.459357
58,TRUE,TRUE,0.4,102,23.39965675
63,TRUE,TRUE,0.6,29,29.87016571
58,TRUE,TRUE,0.4,103,23.63578495
61,TRUE,TRUE,0.6,43,32.26339989
58,TRUE,TRUE,0.4,104,23.42115823
63,TRUE,TRUE,0.6,30,29.59271256
60,TRUE,TRUE,0.4,68,19.65404722
59,TRUE,TRUE,0.4,80,25.76922141
58,TRUE,TRUE,0.4,105,23.40918626
61,TRUE,TRUE,0.6,44,31.57624551
63,TRUE,TRUE,0.6,31,29.25820808
56,TRUE,TRUE,0.4,94,26.7916152
61,TRUE,TRUE,0.6,45,31.69394191
57,TRUE,TRUE,0.4,95,22.10669958
60,TRUE,TRUE,0.4,69,19.81383011
61,TRUE,TRUE,0.6,46,32.17365256
56,TRUE,TRUE,0.4,95,26.18700439
61,TRUE,TRUE,0.6,47,32.18507814
60,TRUE,TRUE,0.4,70,20.10742252
61,TRUE,TRUE,0.6,48,32.44038183
58,TRUE,TRUE,0.4,106,22.55104778
57,TRUE,TRUE,0.4,96,22.01858058
62,TRUE,TRUE,0.6,31,32.76940657
58,TRUE,TRUE,0.4,107,22.80560773
57,TRUE,TRUE,0.4,97,22.21964014
63,TRUE,TRUE,0.6,32,28.43605551
62,TRUE,TRUE,0.6,32,33.2853006
57,TRUE,TRUE,0.4,98,22.52164406
62,TRUE,TRUE,0.6,33,32.68367938
63,TRUE,TRUE,0.6,33,28.78281966
61,TRUE,TRUE,0.6,49,32.42803162
62,TRUE,TRUE,0.6,34,32.07864254
56,TRUE,TRUE,0.4,96,26.38894757
59,TRUE,TRUE,0.4,81,24.02538139
62,TRUE,TRUE,0.6,35,32.16173186
60,TRUE,TRUE,0.4,71,20.35658886
58,TRUE,TRUE,0.4,108,20.9338554
56,TRUE,TRUE,0.4,97,26.02453345
58,TRUE,TRUE,0.4,109,19.3330757
59,TRUE,TRUE,0.4,82,23.7897126
60,TRUE,TRUE,0.4,72,19.02141488
58,TRUE,TRUE,0.4,110,19.52826697
56,TRUE,TRUE,0.4,98,25.51568385
56,TRUE,TRUE,0.4,99,25.73880167
59,TRUE,TRUE,0.4,83,23.57745566
57,TRUE,TRUE,0.4,99,22.57656874
59,TRUE,TRUE,0.4,84,23.87153093
63,TRUE,TRUE,0.6,34,28.39994981
61,TRUE,TRUE,0.6,50,32.37311051
62,TRUE,TRUE,0.6,36,32.5861497
59,TRUE,TRUE,0.4,85,24.1775726
59,TRUE,TRUE,0.4,86,24.17814054
62,TRUE,TRUE,0.6,37,32.56225702
61,TRUE,TRUE,0.6,51,32.68637611
63,TRUE,TRUE,0.6,35,28.13087409
58,TRUE,TRUE,0.4,111,19.36343341
61,TRUE,TRUE,0.6,52,32.03733548
63,TRUE,TRUE,0.6,36,27.34340265
58,TRUE,TRUE,0.4,112,19.03317839
61,TRUE,TRUE,0.6,53,31.88493542
63,TRUE,TRUE,0.6,37,27.780162
58,TRUE,TRUE,0.4,113,19.24950212
61,TRUE,TRUE,0.6,54,32.27130626
58,TRUE,TRUE,0.4,114,19.48195561
58,TRUE,TRUE,0.4,115,19.13449259
61,TRUE,TRUE,0.6,55,32.51708801
58,TRUE,TRUE,0.4,116,19.40902061
56,TRUE,TRUE,0.4,100,25.00015534
60,TRUE,TRUE,0.4,73,19.10932188
59,TRUE,TRUE,0.4,87,24.53229901
56,TRUE,TRUE,0.4,101,25.02735049
62,TRUE,TRUE,0.6,38,32.84459842
57,TRUE,TRUE,0.4,100,22.3717546
58,TRUE,TRUE,0.4,117,19.62373062
59,TRUE,TRUE,0.4,88,24.62470685
63,TRUE,TRUE,0.6,38,27.81934428
62,TRUE,TRUE,0.6,39,33.3044018
59,TRUE,TRUE,0.4,89,24.87796445
63,TRUE,TRUE,0.6,39,28.1003286
59,TRUE,TRUE,0.4,90,24.89296142
62,TRUE,TRUE,0.6,40,33.78890117
59,TRUE,TRUE,0.4,91,23.70734785
57,TRUE,TRUE,0.4,101,22.19419554
59,TRUE,TRUE,0.4,92,23.55090158
62,TRUE,TRUE,0.6,41,33.78897299
62,TRUE,TRUE,0.6,42,34.16844515
62,TRUE,TRUE,0.6,43,32.88480588
58,TRUE,TRUE,0.4,118,19.0416686
62,TRUE,TRUE,0.6,44,32.27267026
56,TRUE,TRUE,0.4,102,25.14193458
58,TRUE,TRUE,0.4,119,18.98507461
59,TRUE,TRUE,0.4,93,23.85020523
58,TRUE,TRUE,0.4,120,18.43943332
63,TRUE,TRUE,0.6,40,27.91998548
56,TRUE,TRUE,0.4,103,25.29318734
59,TRUE,TRUE,0.4,94,23.57552401
56,TRUE,TRUE,0.4,104,25.34163377
63,TRUE,TRUE,0.6,41,27.57425416
60,TRUE,TRUE,0.4,74,19.26049817
61,TRUE,TRUE,0.6,56,32.46987144
59,TRUE,TRUE,0.4,95,23.87177605
63,TRUE,TRUE,0.6,42,27.9754013
62,TRUE,TRUE,0.6,45,31.63370873
58,TRUE,TRUE,0.4,121,17.34925515
57,TRUE,TRUE,0.4,102,21.64972827
61,TRUE,TRUE,0.6,57,32.54499208
62,TRUE,TRUE,0.6,46,31.99833978
58,TRUE,TRUE,0.4,122,17.5077844
60,TRUE,TRUE,0.4,75,19.22287798
58,TRUE,TRUE,0.4,123,16.8935977
61,TRUE,TRUE,0.6,58,32.572412
62,TRUE,TRUE,0.6,47,31.64184896
58,TRUE,TRUE,0.4,124,17.00515133
58,TRUE,TRUE,0.4,125,16.98320888
62,TRUE,TRUE,0.6,48,31.83658899
61,TRUE,TRUE,0.6,59,31.5445191
60,TRUE,TRUE,0.4,76,19.29595481
61,TRUE,TRUE,0.6,60,31.94030126
62,TRUE,TRUE,0.6,49,31.03234445
61,TRUE,TRUE,0.6,61,31.57835334
62,TRUE,TRUE,0.6,50,30.71902202
60,TRUE,TRUE,0.4,77,19.00356335
56,TRUE,TRUE,0.4,105,25.59657326
61,TRUE,TRUE,0.6,62,31.58672032
59,TRUE,TRUE,0.4,96,23.73125591
63,TRUE,TRUE,0.6,43,28.36074957
58,TRUE,TRUE,0.4,126,16.93022624
59,TRUE,TRUE,0.4,97,23.52837864
56,TRUE,TRUE,0.4,106,25.43285543
58,TRUE,TRUE,0.4,127,17.08334749
63,TRUE,TRUE,0.6,44,28.78543527
58,TRUE,TRUE,0.4,128,16.86189626
59,TRUE,TRUE,0.4,98,23.66177114
56,TRUE,TRUE,0.4,107,25.45583558
58,TRUE,TRUE,0.4,129,16.99106577
59,TRUE,TRUE,0.4,99,23.91031103
59,TRUE,TRUE,0.4,100,23.66971559
59,TRUE,TRUE,0.4,101,23.67534934
59,TRUE,TRUE,0.4,102,23.68041895
59,TRUE,TRUE,0.4,103,23.03363057
59,TRUE,TRUE,0.4,104,22.9425837
59,TRUE,TRUE,0.4,105,23.10281955
58,TRUE,TRUE,0.4,130,16.21861329
57,TRUE,TRUE,0.4,103,21.41470389
59,TRUE,TRUE,0.4,106,22.3618308
59,TRUE,TRUE,0.4,107,21.65320799
58,TRUE,TRUE,0.4,131,16.34003265
59,TRUE,TRUE,0.4,108,20.99615668
60,TRUE,TRUE,0.4,78,19.06325685
59,TRUE,TRUE,0.4,109,21.2219978
58,TRUE,TRUE,0.4,132,16.06333107
59,TRUE,TRUE,0.4,110,21.04746271
58,TRUE,TRUE,0.4,133,16.22049876
58,TRUE,TRUE,0.4,134,16.02114498
58,TRUE,TRUE,0.4,135,16.2145347
58,TRUE,TRUE,0.4,136,16.11279884
58,TRUE,TRUE,0.4,137,16.23254745
63,TRUE,TRUE,0.6,45,28.7221722
60,TRUE,TRUE,0.4,79,19.3483004
56,TRUE,TRUE,0.4,108,25.36356868
60,TRUE,TRUE,0.4,80,18.42323461
59,TRUE,TRUE,0.4,111,20.99901167
58,TRUE,TRUE,0.4,138,16.21043478
56,TRUE,TRUE,0.4,109,25.46509643
60,TRUE,TRUE,0.4,81,18.56933285
58,TRUE,TRUE,0.4,139,16.36899068
60,TRUE,TRUE,0.4,82,18.31246353
56,TRUE,TRUE,0.4,110,25.46735652
60,TRUE,TRUE,0.4,83,18.55906614
61,TRUE,TRUE,0.6,63,31.15278196
60,TRUE,TRUE,0.4,84,18.66969984
61,TRUE,TRUE,0.6,64,30.76646018
58,TRUE,TRUE,0.4,140,15.74708346
59,TRUE,TRUE,0.4,112,20.77944105
58,TRUE,TRUE,0.4,141,15.60617304
63,TRUE,TRUE,0.6,46,28.87274105
57,TRUE,TRUE,0.4,104,21.27369723
58,TRUE,TRUE,0.4,142,15.69340806
56,TRUE,TRUE,0.4,111,25.80246653
60,TRUE,TRUE,0.4,85,18.58869194
62,TRUE,TRUE,0.6,51,31.0252173
63,TRUE,TRUE,0.6,47,28.33891575
60,TRUE,TRUE,0.4,86,18.33770391
56,TRUE,TRUE,0.4,112,25.43808138
59,TRUE,TRUE,0.4,113,20.2404456
57,TRUE,TRUE,0.4,105,21.16040617
58,TRUE,TRUE,0.4,143,15.77559411
62,TRUE,TRUE,0.6,52,30.27644313
57,TRUE,TRUE,0.4,106,20.10805428
58,TRUE,TRUE,0.4,144,15.88136508
57,TRUE,TRUE,0.4,107,20.27702321
58,TRUE,TRUE,0.4,145,15.71968517
62,TRUE,TRUE,0.6,53,30.07654617
58,TRUE,TRUE,0.4,146,15.91260521
57,TRUE,TRUE,0.4,108,20.17065254
57,TRUE,TRUE,0.4,109,19.65209047
62,TRUE,TRUE,0.6,54,30.28388824
62,TRUE,TRUE,0.6,55,30.60372683
62,TRUE,TRUE,0.6,56,31.05499054
56,TRUE,TRUE,0.4,113,25.33870549
62,TRUE,TRUE,0.6,57,31.16874206
59,TRUE,TRUE,0.4,114,20.28785825
58,TRUE,TRUE,0.4,147,15.78621812
63,TRUE,TRUE,0.6,48,28.1688214
61,TRUE,TRUE,0.6,65,29.76461557
58,TRUE,TRUE,0.4,148,15.76482691
56,TRUE,TRUE,0.4,114,25.52353536
57,TRUE,TRUE,0.4,110,19.82653211
59,TRUE,TRUE,0.4,115,20.38399627
63,TRUE,TRUE,0.6,49,27.63886613
61,TRUE,TRUE,0.6,66,28.30644534
60,TRUE,TRUE,0.4,87,18.40470855
56,TRUE,TRUE,0.4,115,25.76608766
57,TRUE,TRUE,0.4,111,19.05331306
59,TRUE,TRUE,0.4,116,20.54949611
63,TRUE,TRUE,0.6,50,26.88283572
59,TRUE,TRUE,0.4,117,20.18312576
58,TRUE,TRUE,0.4,149,15.55044665
61,TRUE,TRUE,0.6,67,27.97522993
63,TRUE,TRUE,0.6,51,26.44736254
57,TRUE,TRUE,0.4,112,18.90467342
61,TRUE,TRUE,0.6,68,26.52937646
57,TRUE,TRUE,0.4,113,18.8120022
63,TRUE,TRUE,0.6,52,26.74699883
60,TRUE,TRUE,0.4,88,18.54548929
61,TRUE,TRUE,0.6,69,26.70008185
63,TRUE,TRUE,0.6,53,26.87018885
63,TRUE,TRUE,0.6,54,26.6728708
63,TRUE,TRUE,0.6,55,27.00323387
58,TRUE,TRUE,0.4,150,15.40930583
59,TRUE,TRUE,0.4,118,19.74570495
63,TRUE,TRUE,0.6,56,27.31030191
56,TRUE,TRUE,0.4,116,25.819067
63,TRUE,TRUE,0.6,57,27.20355054
59,TRUE,TRUE,0.4,119,19.88134992
57,TRUE,TRUE,0.4,114,19.02325064
59,TRUE,TRUE,0.4,120,19.72133243
59,TRUE,TRUE,0.4,121,19.65189167
59,TRUE,TRUE,0.4,122,19.52091179
59,TRUE,TRUE,0.4,123,19.68203275
60,TRUE,TRUE,0.4,89,18.48337588
59,TRUE,TRUE,0.4,124,19.66710802
59,TRUE,TRUE,0.4,125,18.84252451
61,TRUE,TRUE,0.6,70,26.13148001
64,TRUE,TRUE,0.6,0,40.57666378
60,TRUE,TRUE,0.4,90,18.60095708
56,TRUE,TRUE,0.4,117,24.84495501
57,TRUE,TRUE,0.4,115,19.18703658
62,TRUE,TRUE,0.6,58,30.35056815
59,TRUE,TRUE,0.4,126,18.94253479
64,TRUE,TRUE,0.6,1,40.86595347
56,TRUE,TRUE,0.4,118,25.0571485
62,TRUE,TRUE,0.6,59,30.72452114
62,TRUE,TRUE,0.6,60,31.14777168
62,TRUE,TRUE,0.6,61,29.51848908
59,TRUE,TRUE,0.4,127,18.78829878
62,TRUE,TRUE,0.6,62,29.8713545
59,TRUE,TRUE,0.4,128,18.93195907
60,TRUE,TRUE,0.4,91,18.80028194
62,TRUE,TRUE,0.6,63,30.33367831
57,TRUE,TRUE,0.4,116,19.30685254
56,TRUE,TRUE,0.4,119,24.9676532
60,TRUE,TRUE,0.4,92,18.92314638
63,TRUE,TRUE,0.6,58,27.22869332
57,TRUE,TRUE,0.4,117,18.75064987
59,TRUE,TRUE,0.4,129,19.12247902
57,TRUE,TRUE,0.4,118,18.53654081
59,TRUE,TRUE,0.4,130,18.73841129
57,TRUE,TRUE,0.4,119,18.41537527
59,TRUE,TRUE,0.4,131,18.84839357
61,TRUE,TRUE,0.6,71,24.73707257
59,TRUE,TRUE,0.4,132,18.78057968
57,TRUE,TRUE,0.4,120,18.45805328
59,TRUE,TRUE,0.4,133,18.23466257
64,TRUE,TRUE,0.6,2,40.45737741
59,TRUE,TRUE,0.4,134,18.42301238
60,TRUE,TRUE,0.4,93,19.14932727
64,TRUE,TRUE,0.6,3,36.91556232
57,TRUE,TRUE,0.4,121,17.93427099
60,TRUE,TRUE,0.4,94,17.35804458
56,TRUE,TRUE,0.4,120,24.27572766
64,TRUE,TRUE,0.6,4,36.08965638
57,TRUE,TRUE,0.4,122,17.55627108
59,TRUE,TRUE,0.4,135,18.30142381
57,TRUE,TRUE,0.4,123,16.71798112
57,TRUE,TRUE,0.4,124,15.93037243
64,TRUE,TRUE,0.6,5,35.10453639
59,TRUE,TRUE,0.4,136,18.15503426
59,TRUE,TRUE,0.4,137,18.15784302
56,TRUE,TRUE,0.4,121,23.54620508
59,TRUE,TRUE,0.4,138,17.85858246
64,TRUE,TRUE,0.6,6,34.30934136
59,TRUE,TRUE,0.4,139,17.13751881
59,TRUE,TRUE,0.4,140,17.25292156
59,TRUE,TRUE,0.4,141,17.32351313
56,TRUE,TRUE,0.4,122,23.23806487
59,TRUE,TRUE,0.4,142,17.00407844
57,TRUE,TRUE,0.4,125,16.07931366
59,TRUE,TRUE,0.4,143,17.15664919
57,TRUE,TRUE,0.4,126,16.21492767
62,TRUE,TRUE,0.6,64,30.32530949
59,TRUE,TRUE,0.4,144,17.00861659
57,TRUE,TRUE,0.4,127,16.16550821
60,TRUE,TRUE,0.4,95,17.14839
59,TRUE,TRUE,0.4,145,16.5966752
62,TRUE,TRUE,0.6,65,30.24548162
56,TRUE,TRUE,0.4,123,23.46255172
57,TRUE,TRUE,0.4,128,16.30107538
61,TRUE,TRUE,0.6,72,24.72395772
64,TRUE,TRUE,0.6,7,33.5124841
62,TRUE,TRUE,0.6,66,30.54764728
59,TRUE,TRUE,0.4,146,16.7414283
56,TRUE,TRUE,0.4,124,23.17277655
63,TRUE,TRUE,0.6,59,27.41304888
59,TRUE,TRUE,0.4,147,16.82705481
59,TRUE,TRUE,0.4,148,16.93980833
56,TRUE,TRUE,0.4,125,21.13126896
61,TRUE,TRUE,0.6,73,24.69737218
59,TRUE,TRUE,0.4,149,17.14487102
59,TRUE,TRUE,0.4,150,16.06308343
56,TRUE,TRUE,0.4,126,20.96537743
60,TRUE,TRUE,0.4,96,17.00986085
56,TRUE,TRUE,0.4,127,20.83031397
61,TRUE,TRUE,0.6,74,25.01847764
63,TRUE,TRUE,0.6,60,27.30048604
61,TRUE,TRUE,0.6,75,25.01605386
57,TRUE,TRUE,0.4,129,16.4619977
63,TRUE,TRUE,0.6,61,26.84218288
63,TRUE,TRUE,0.6,62,27.25854633
57,TRUE,TRUE,0.4,130,15.98964971
63,TRUE,TRUE,0.6,63,27.4513871
57,TRUE,TRUE,0.4,131,15.31043278
56,TRUE,TRUE,0.4,128,20.82678209
63,TRUE,TRUE,0.6,64,26.96660434
63,TRUE,TRUE,0.6,65,27.32069476
56,TRUE,TRUE,0.4,129,20.62139867
63,TRUE,TRUE,0.6,66,26.94223132
56,TRUE,TRUE,0.4,130,19.52556669
63,TRUE,TRUE,0.6,67,27.27435159
56,TRUE,TRUE,0.4,131,19.10448243
56,TRUE,TRUE,0.4,132,18.52589261
57,TRUE,TRUE,0.4,132,15.48987986
65,TRUE,TRUE,0.6,0,38.7581772
56,TRUE,TRUE,0.4,133,18.68872474
64,TRUE,TRUE,0.6,8,33.6486789
56,TRUE,TRUE,0.4,134,18.85153979
56,TRUE,TRUE,0.4,135,18.82950668
57,TRUE,TRUE,0.4,133,15.60182329
60,TRUE,TRUE,0.4,97,16.5572234
57,TRUE,TRUE,0.4,134,15.75200029
57,TRUE,TRUE,0.4,135,15.83995556
65,TRUE,TRUE,0.6,1,37.45397982
64,TRUE,TRUE,0.6,9,33.63542732
56,TRUE,TRUE,0.4,136,18.82747873
61,TRUE,TRUE,0.6,76,25.38896921
56,TRUE,TRUE,0.4,137,18.9624563
57,TRUE,TRUE,0.4,136,15.78102229
65,TRUE,TRUE,0.6,2,38.63044037
61,TRUE,TRUE,0.6,77,24.41499304
57,TRUE,TRUE,0.4,137,15.70935318
62,TRUE,TRUE,0.6,67,30.44583935
56,TRUE,TRUE,0.4,138,18.93629817
62,TRUE,TRUE,0.6,68,30.83943873
57,TRUE,TRUE,0.4,138,15.88638372
56,TRUE,TRUE,0.4,139,18.79695057
56,TRUE,TRUE,0.4,140,18.91731479
60,TRUE,TRUE,0.4,98,16.5122671
62,TRUE,TRUE,0.6,69,29.06263999
56,TRUE,TRUE,0.4,141,17.73911822
63,TRUE,TRUE,0.6,68,27.73192974
64,TRUE,TRUE,0.6,10,32.36449611
56,TRUE,TRUE,0.4,142,17.58938733
57,TRUE,TRUE,0.4,139,15.28183713
56,TRUE,TRUE,0.4,143,17.48218621
56,TRUE,TRUE,0.4,144,17.43860615
57,TRUE,TRUE,0.4,140,15.48901155
56,TRUE,TRUE,0.4,145,16.83879606
64,TRUE,TRUE,0.6,11,32.7569225
57,TRUE,TRUE,0.4,141,15.33723982
57,TRUE,TRUE,0.4,142,13.92600172
65,TRUE,TRUE,0.6,3,38.83818207
57,TRUE,TRUE,0.4,143,13.74088935
57,TRUE,TRUE,0.4,144,13.85348212
61,TRUE,TRUE,0.6,78,24.25551422
57,TRUE,TRUE,0.4,145,13.84267125
57,TRUE,TRUE,0.4,146,13.784695
64,TRUE,TRUE,0.6,12,32.65659592
56,TRUE,TRUE,0.4,146,16.97153754
56,TRUE,TRUE,0.4,147,17.11170112
60,TRUE,TRUE,0.4,99,16.65799579
61,TRUE,TRUE,0.6,79,23.95744352
64,TRUE,TRUE,0.6,13,33.11075727
56,TRUE,TRUE,0.4,148,16.45351878
57,TRUE,TRUE,0.4,147,13.59800647
56,TRUE,TRUE,0.4,149,16.63161828
56,TRUE,TRUE,0.4,150,16.78363931
60,TRUE,TRUE,0.4,100,16.73560547
57,TRUE,TRUE,0.4,148,13.70661624
60,TRUE,TRUE,0.4,101,16.73408407
57,TRUE,TRUE,0.4,149,13.52298516
57,TRUE,TRUE,0.4,150,13.08217051
62,TRUE,TRUE,0.6,70,28.37055136
64,TRUE,TRUE,0.6,14,32.31150726
60,TRUE,TRUE,0.4,102,16.43461107
66,TRUE,TRUE,0.6,0,43.49248172
60,TRUE,TRUE,0.4,103,16.62364077
61,TRUE,TRUE,0.6,80,24.35580186
65,TRUE,TRUE,0.6,4,38.89116453
64,TRUE,TRUE,0.6,15,32.36949814
60,TRUE,TRUE,0.4,104,16.65095347
67,TRUE,TRUE,0.6,0,42.84012674
60,TRUE,TRUE,0.4,105,15.77729398
63,TRUE,TRUE,0.6,69,28.0316208
61,TRUE,TRUE,0.6,81,24.5528472
66,TRUE,TRUE,0.6,1,43.89797749
65,TRUE,TRUE,0.6,5,37.59290611
63,TRUE,TRUE,0.6,70,27.99451706
66,TRUE,TRUE,0.6,2,42.84421477
65,TRUE,TRUE,0.6,6,37.11544235
60,TRUE,TRUE,0.4,106,15.74093841
66,TRUE,TRUE,0.6,3,39.75140305
60,TRUE,TRUE,0.4,107,15.4293549
60,TRUE,TRUE,0.4,108,15.43105532
64,TRUE,TRUE,0.6,16,32.84036922
64,TRUE,TRUE,0.6,17,33.32872799
60,TRUE,TRUE,0.4,109,15.4577186
61,TRUE,TRUE,0.6,82,24.81545431
64,TRUE,TRUE,0.6,18,31.43857058
61,TRUE,TRUE,0.6,83,25.21389169
66,TRUE,TRUE,0.6,4,38.14704355
61,TRUE,TRUE,0.6,84,25.17772576
65,TRUE,TRUE,0.6,7,35.17114264
61,TRUE,TRUE,0.6,85,25.32648048
62,TRUE,TRUE,0.6,71,27.52999017
60,TRUE,TRUE,0.4,110,15.42113003
67,TRUE,TRUE,0.6,1,43.15212222
63,TRUE,TRUE,0.6,71,26.66872547
64,TRUE,TRUE,0.6,19,31.83429072
67,TRUE,TRUE,0.6,2,41.94310513
63,TRUE,TRUE,0.6,72,26.48198021
63,TRUE,TRUE,0.6,73,26.7947601
67,TRUE,TRUE,0.6,3,40.76507534
63,TRUE,TRUE,0.6,74,26.96989238
60,TRUE,TRUE,0.4,111,15.10508867
61,TRUE,TRUE,0.6,86,23.90871108
67,TRUE,TRUE,0.6,4,38.81923709
66,TRUE,TRUE,0.6,5,37.42779522
60,TRUE,TRUE,0.4,112,15.29957568
61,TRUE,TRUE,0.6,87,24.16793754
60,TRUE,TRUE,0.4,113,15.4339419
67,TRUE,TRUE,0.6,5,37.36128921
61,TRUE,TRUE,0.6,88,23.82729737
60,TRUE,TRUE,0.4,114,15.58550995
61,TRUE,TRUE,0.6,89,24.07713436
65,TRUE,TRUE,0.6,8,35.24348878
60,TRUE,TRUE,0.4,115,15.75945061
60,TRUE,TRUE,0.4,116,15.77153713
66,TRUE,TRUE,0.6,6,37.32699258
60,TRUE,TRUE,0.4,117,15.45474507
66,TRUE,TRUE,0.6,7,36.60972152
64,TRUE,TRUE,0.6,20,31.53431472
66,TRUE,TRUE,0.6,8,36.38349131
60,TRUE,TRUE,0.4,118,15.3263922
66,TRUE,TRUE,0.6,9,36.49159587
60,TRUE,TRUE,0.4,119,15.29998734
66,TRUE,TRUE,0.6,10,36.6635473
60,TRUE,TRUE,0.4,120,14.9821595
64,TRUE,TRUE,0.6,21,31.9800825
60,TRUE,TRUE,0.4,121,14.9830151
66,TRUE,TRUE,0.6,11,36.84542346
60,TRUE,TRUE,0.4,122,14.8920702
60,TRUE,TRUE,0.4,123,15.02404451
60,TRUE,TRUE,0.4,124,15.15396629
60,TRUE,TRUE,0.4,125,15.12065908
66,TRUE,TRUE,0.6,12,34.62767929
64,TRUE,TRUE,0.6,22,32.05845903
60,TRUE,TRUE,0.4,126,15.26988762
67,TRUE,TRUE,0.6,6,35.33150577
61,TRUE,TRUE,0.6,90,24.21583854
64,TRUE,TRUE,0.6,23,32.62092987
63,TRUE,TRUE,0.6,75,26.44850098
61,TRUE,TRUE,0.6,91,24.40272789
64,TRUE,TRUE,0.6,24,32.46292434
60,TRUE,TRUE,0.4,127,15.13098622
62,TRUE,TRUE,0.6,72,27.42515616
61,TRUE,TRUE,0.6,92,24.43650115
67,TRUE,TRUE,0.6,7,35.48786661
63,TRUE,TRUE,0.6,76,26.561525
