"BehaviorSpace results (NetLogo 5.1.0)"
"Denny_mort_3.8.nlogo"
"Experiment_1"
"10/07/2015 16:35:44:909 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","spatial-feedback?","n-trees","mean-tree-age","differential-juvenile-mortality?","juvenile-mortality","[step]","sum [BA] of trees"
"16","true","280","90","true","1","0","45.27199179870798"
"5","true","280","90","true","0.2","128","42.187925408364"
"14","true","280","90","true","0.8","10","36.924767228783345"
"16","true","280","90","true","1","1","44.11992451383645"
"15","true","280","90","true","0.8","2","42.210691860128215"
"2","true","280","90","true","0","46","57.029075610871715"
"15","true","280","90","true","0.8","3","41.273023782813105"
"15","true","280","90","true","0.8","4","40.8312411089754"
"14","true","280","90","true","0.8","11","36.737220829889175"
"15","true","280","90","true","0.8","5","39.968563521132836"
"16","true","280","90","true","1","2","41.044305347716374"
"16","true","280","90","true","1","3","38.43622417066343"
"16","true","280","90","true","1","4","37.232143725528246"
"16","true","280","90","true","1","5","36.229736994676664"
"15","true","280","90","true","0.8","6","39.484666422357456"
"14","true","280","90","true","0.8","12","36.62012025046282"
"16","true","280","90","true","1","6","35.55406734523681"
"15","true","280","90","true","0.8","7","38.469745827910984"
"16","true","280","90","true","1","7","33.153855682019966"
"16","true","280","90","true","1","8","32.9878656075546"
"3","true","280","90","true","0","42","53.45641505925756"
"14","true","280","90","true","0.8","13","36.7636629046123"
"15","true","280","90","true","0.8","8","37.25042935324892"
"16","true","280","90","true","1","9","32.35745717410783"
"14","true","280","90","true","0.8","14","37.24649768961733"
"16","true","280","90","true","1","10","32.42213947057035"
"14","true","280","90","true","0.8","15","37.48372346742863"
"16","true","280","90","true","1","11","31.22307794109545"
"14","true","280","90","true","0.8","16","37.640557664769744"
"14","true","280","90","true","0.8","17","37.214343033466946"
"4","true","280","90","true","0.2","119","43.6186473247084"
"16","true","280","90","true","1","12","31.232431564369783"
"15","true","280","90","true","0.8","9","37.200394629359174"
"16","true","280","90","true","1","13","30.85690319304237"
"16","true","280","90","true","1","14","31.22590836251292"
"15","true","280","90","true","0.8","10","37.54201039708518"
"14","true","280","90","true","0.8","18","36.83015174549669"
"5","true","280","90","true","0.2","129","42.646528208506915"
"15","true","280","90","true","0.8","11","36.72556846502625"
"15","true","280","90","true","0.8","12","36.55371574372828"
"2","true","280","90","true","0","47","57.26496015032283"
"15","true","280","90","true","0.8","13","36.4752212696334"
"15","true","280","90","true","0.8","14","36.94743056468071"
"16","true","280","90","true","1","15","31.542106162299735"
"15","true","280","90","true","0.8","15","36.399403009684164"
"16","true","280","90","true","1","16","31.93719561252121"
"15","true","280","90","true","0.8","16","36.89068503071614"
"14","true","280","90","true","0.8","19","36.41451146184985"
"15","true","280","90","true","0.8","17","36.64291972150478"
"15","true","280","90","true","0.8","18","36.834454950830484"
"14","true","280","90","true","0.8","20","33.71921984991902"
"1","true","280","90","true","0","51","57.86464259753295"
"16","true","280","90","true","1","17","31.415368137023176"
"16","true","280","90","true","1","18","30.803147899463244"
"15","true","280","90","true","0.8","19","36.44817092638451"
"14","true","280","90","true","0.8","21","33.17293153442242"
"4","true","280","90","true","0.2","120","43.38066012243723"
"15","true","280","90","true","0.8","20","36.733309495010175"
"5","true","280","90","true","0.2","130","42.05325436278854"
"16","true","280","90","true","1","19","31.160190965132177"
"16","true","280","90","true","1","20","30.330867748267856"
"16","true","280","90","true","1","21","30.74062045557592"
"3","true","280","90","true","0","43","54.23826106534619"
"14","true","280","90","true","0.8","22","33.4351624901225"
"15","true","280","90","true","0.8","21","36.99667892789765"
"15","true","280","90","true","0.8","22","36.89468054895175"
"15","true","280","90","true","0.8","23","35.22877876198169"
"16","true","280","90","true","1","22","30.37390879708671"
"15","true","280","90","true","0.8","24","33.72091996388484"
"15","true","280","90","true","0.8","25","32.408359705738455"
"4","true","280","90","true","0.2","121","43.86718460670482"
"14","true","280","90","true","0.8","23","33.63441708752003"
"14","true","280","90","true","0.8","24","33.40712578481184"
"16","true","280","90","true","1","23","29.716462892361346"
"16","true","280","90","true","1","24","29.44634776713333"
"15","true","280","90","true","0.8","26","31.548178431980656"
"15","true","280","90","true","0.8","27","31.56114117486909"
"15","true","280","90","true","0.8","28","31.261546701415966"
"15","true","280","90","true","0.8","29","31.593025305104"
"14","true","280","90","true","0.8","25","33.77251814838955"
"15","true","280","90","true","0.8","30","31.349164365930942"
"2","true","280","90","true","0","48","58.234433350819245"
"16","true","280","90","true","1","25","29.463676140082146"
"15","true","280","90","true","0.8","31","30.844485878935192"
"16","true","280","90","true","1","26","29.453923481678554"
"15","true","280","90","true","0.8","32","30.049424633913677"
"4","true","280","90","true","0.2","122","44.15034130780545"
"15","true","280","90","true","0.8","33","30.30570523817531"
"15","true","280","90","true","0.8","34","30.611973955149853"
"14","true","280","90","true","0.8","26","33.99484531606109"
"16","true","280","90","true","1","27","29.63549289005231"
"16","true","280","90","true","1","28","29.778565088221548"
"14","true","280","90","true","0.8","27","32.564994112239894"
"16","true","280","90","true","1","29","28.789317951934535"
"15","true","280","90","true","0.8","35","30.319794025946017"
"16","true","280","90","true","1","30","29.125556560457742"
"15","true","280","90","true","0.8","36","30.598067392381548"
"15","true","280","90","true","0.8","37","29.569904860510334"
"4","true","280","90","true","0.2","123","44.82288711252302"
"1","true","280","90","true","0","52","58.25273889906331"
"14","true","280","90","true","0.8","28","32.18291203392109"
"16","true","280","90","true","1","31","29.398874917209728"
"15","true","280","90","true","0.8","38","29.2264983881329"
"16","true","280","90","true","1","32","29.03889746770737"
"16","true","280","90","true","1","33","29.398201074056452"
"14","true","280","90","true","0.8","29","32.5049754714542"
"15","true","280","90","true","0.8","39","29.223882399486317"
"3","true","280","90","true","0","44","54.96882206626037"
"15","true","280","90","true","0.8","40","29.31180240528421"
"5","true","280","90","true","0.2","131","42.141462409282525"
"16","true","280","90","true","1","34","29.687910091007744"
"16","true","280","90","true","1","35","30.032745962066457"
"16","true","280","90","true","1","36","28.406568455955505"
"15","true","280","90","true","0.8","41","29.51003550468465"
"14","true","280","90","true","0.8","30","32.20271532812453"
"15","true","280","90","true","0.8","42","29.46462637017341"
"15","true","280","90","true","0.8","43","29.833156290604386"
"15","true","280","90","true","0.8","44","30.17932994423317"
"16","true","280","90","true","1","37","28.799367243496583"
"16","true","280","90","true","1","38","28.49448432695889"
"16","true","280","90","true","1","39","28.894074327273813"
"16","true","280","90","true","1","40","29.10469284687564"
"14","true","280","90","true","0.8","31","30.638023682512028"
"15","true","280","90","true","0.8","45","30.657441369100187"
"14","true","280","90","true","0.8","32","29.798857206775534"
"2","true","280","90","true","0","49","59.47324828065099"
"16","true","280","90","true","1","41","28.8973530178292"
"5","true","280","90","true","0.2","132","42.60116638511882"
"14","true","280","90","true","0.8","33","29.616561668716784"
"15","true","280","90","true","0.8","46","30.5186505056955"
"15","true","280","90","true","0.8","47","30.81773428953092"
"16","true","280","90","true","1","42","28.817746337335826"
"16","true","280","90","true","1","43","27.169438604470475"
"15","true","280","90","true","0.8","48","30.022633094159485"
"16","true","280","90","true","1","44","27.267355868660957"
"15","true","280","90","true","0.8","49","30.47528035484113"
"4","true","280","90","true","0.2","124","45.40099028246228"
"14","true","280","90","true","0.8","34","29.784645243049017"
"16","true","280","90","true","1","45","26.806579619546657"
"15","true","280","90","true","0.8","50","30.476842661464985"
"14","true","280","90","true","0.8","35","30.085443352994982"
"14","true","280","90","true","0.8","36","29.097172964386765"
"15","true","280","90","true","0.8","51","30.872211510255276"
"1","true","280","90","true","0","53","57.186597180033715"
"14","true","280","90","true","0.8","37","29.354164568263332"
"16","true","280","90","true","1","46","27.038912792863652"
"16","true","280","90","true","1","47","26.375728829889397"
"16","true","280","90","true","1","48","25.08057403983536"
"5","true","280","90","true","0.2","133","42.98996074457156"
"16","true","280","90","true","1","49","24.397001497440407"
"14","true","280","90","true","0.8","38","29.82098731309075"
"16","true","280","90","true","1","50","24.08012029716801"
"16","true","280","90","true","1","51","24.322154955582782"
"16","true","280","90","true","1","52","23.774445804752485"
"16","true","280","90","true","1","53","22.960498227046173"
"3","true","280","90","true","0","45","55.431210785550405"
"14","true","280","90","true","0.8","39","29.779913387018016"
"4","true","280","90","true","0.2","125","45.25979293556415"
"5","true","280","90","true","0.2","134","42.74111165693142"
"15","true","280","90","true","0.8","52","31.240054958079657"
"14","true","280","90","true","0.8","40","30.141036008959535"
"15","true","280","90","true","0.8","53","31.640490654483386"
"14","true","280","90","true","0.8","41","30.1644670215491"
"15","true","280","90","true","0.8","54","31.194125010212417"
"16","true","280","90","true","1","54","23.126599003999804"
"14","true","280","90","true","0.8","42","30.059461383742846"
"15","true","280","90","true","0.8","55","31.409959911219676"
"16","true","280","90","true","1","55","23.108229521415886"
"16","true","280","90","true","1","56","22.68852857427193"
"16","true","280","90","true","1","57","22.86239822852186"
"2","true","280","90","true","0","50","59.64811011003793"
"16","true","280","90","true","1","58","23.119659362972975"
"16","true","280","90","true","1","59","23.402442282878614"
"14","true","280","90","true","0.8","43","30.38682972181128"
"14","true","280","90","true","0.8","44","30.823602659692494"
"14","true","280","90","true","0.8","45","31.27109850009186"
"4","true","280","90","true","0.2","126","45.978735611548665"
"14","true","280","90","true","0.8","46","31.56290275962238"
"14","true","280","90","true","0.8","47","31.30006589190927"
"16","true","280","90","true","1","60","23.59878769878438"
"14","true","280","90","true","0.8","48","31.384492115134748"
"16","true","280","90","true","1","61","23.721931016192695"
"14","true","280","90","true","0.8","49","30.982574817145952"
"14","true","280","90","true","0.8","50","30.693145018222697"
"15","true","280","90","true","0.8","56","31.726485123737277"
"14","true","280","90","true","0.8","51","30.56583903962957"
"15","true","280","90","true","0.8","57","31.86719887671861"
"4","true","280","90","true","0.2","127","46.07013196252223"
"15","true","280","90","true","0.8","58","31.95853101998469"
"16","true","280","90","true","1","62","23.913830336125976"
"16","true","280","90","true","1","63","24.17147732183517"
"4","true","280","90","true","0.2","128","46.511814312319835"
"3","true","280","90","true","0","46","55.41040344626312"
"5","true","280","90","true","0.2","135","42.956430014126084"
"14","true","280","90","true","0.8","52","30.78457379946353"
"15","true","280","90","true","0.8","59","31.867483419212206"
"4","true","280","90","true","0.2","129","46.53348703758307"
"16","true","280","90","true","1","64","24.353516484704297"
"2","true","280","90","true","0","51","59.810271454604255"
"16","true","280","90","true","1","65","24.70088953184998"
"16","true","280","90","true","1","66","25.058027964462298"
"16","true","280","90","true","1","67","23.879431857512564"
